Row.names	PathwayMutatedGenes	BRCAXControl_NumNonMuts	BRCAXControl_NumMuts	BRCAXCancer_NumNonMuts	BRCAXCancer_NumMuts	BRCAXControl_MutationRate	BRCAXCancer_MutationRate	FisherOddsRatio	Fisher_P	ExactTestStatistic	Exact_P
REACTOME_GLUCOSE_METABOLISM	PGM2(1);PFKP(1)	6	1	10	1	0.142857142857	0.0909090909091	0.617938384006612	0.862745098039216	-0.341881729378914	0.999361673024387
REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTERGRINS_	TLN1(1);FGB(1)	6	1	10	1	0.142857142857	0.0909090909091	0.617938384006612	0.862745098039216	-0.341881729378914	0.999361673024387
REACTOME_INORGANIC_CATION_ANION_SLC_TRANSPORTERS	SLC12A7(1),SLC1A3(1),SLC6A12(2),SLC7A3(1);SLC15A4(2),SLC1A3(1),SLC26A2(4),SLC7A3(3),SLC9A6(1)	3	4	6	5	0.571428571429	0.454545454545	0.641678579713941	0.832579185520362	-0.483493778415228	0.999361673024387
REACTOME_INTEGRIN_ALPHAIIBBETA3_SIGNALING	RAPGEF4(1),TLN1(1);FGB(1)	6	1	10	1	0.142857142857	0.0909090909091	0.617938384006612	0.862745098039216	-0.341881729378914	0.999361673024387
REACTOME_MRNA_3_END_PROCESSING	CLP1(1);CLP1(1)	6	1	10	1	0.142857142857	0.0909090909091	0.617938384006612	0.862745098039216	-0.341881729378914	0.999361673024387
REACTOME_MYD88_CASCADE	ECSIT(1);TLR10(1)	6	1	10	1	0.142857142857	0.0909090909091	0.617938384006612	0.862745098039216	-0.341881729378914	0.999361673024387
REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS	AP1B1(1);ATP6V1H(1)	6	1	10	1	0.142857142857	0.0909090909091	0.617938384006612	0.862745098039216	-0.341881729378914	0.999361673024387
REACTOME_NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY	NUP93(1);NUP155(1)	6	1	10	1	0.142857142857	0.0909090909091	0.617938384006612	0.862745098039216	-0.341881729378914	0.999361673024387
REACTOME_NUCLEAR_IMPORT_OF_REV_PROTEIN	NUP93(1);NUP155(1)	6	1	10	1	0.142857142857	0.0909090909091	0.617938384006612	0.862745098039216	-0.341881729378914	0.999361673024387
REACTOME_NUCLEOTIDE_EXCISION_REPAIR	POLE2(1);POLE2(1)	6	1	10	1	0.142857142857	0.0909090909091	0.617938384006612	0.862745098039216	-0.341881729378914	0.999361673024387
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	TREM2(1);TREM2(1)	6	1	10	1	0.142857142857	0.0909090909091	0.617938384006612	0.862745098039216	-0.341881729378914	0.999361673024387
REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS	TLN1(1);FGB(1)	6	1	10	1	0.142857142857	0.0909090909091	0.617938384006612	0.862745098039216	-0.341881729378914	0.999361673024387
REACTOME_PHASE_1_FUNCTIONALIZATION	FMO3(1);TBXAS1(1)	6	1	10	1	0.142857142857	0.0909090909091	0.617938384006612	0.862745098039216	-0.341881729378914	0.999361673024387
REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN	GP1BA(1);COL1A1(1)	6	1	10	1	0.142857142857	0.0909090909091	0.617938384006612	0.862745098039216	-0.341881729378914	0.999361673024387
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION	RAPGEF4(1),TLN1(1);ADRA2C(1),FGB(1)	6	1	10	1	0.142857142857	0.0909090909091	0.617938384006612	0.862745098039216	-0.341881729378914	0.999361673024387
REACTOME_PURINE_METABOLISM	GMPS(1);NT5C2(1)	6	1	10	1	0.142857142857	0.0909090909091	0.617938384006612	0.862745098039216	-0.341881729378914	0.999361673024387
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN	NUP93(1);NUP155(1)	6	1	10	1	0.142857142857	0.0909090909091	0.617938384006612	0.862745098039216	-0.341881729378914	0.999361673024387
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_ACTIVITY_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS	IGFBP2(1);IGFBP2(1)	6	1	10	1	0.142857142857	0.0909090909091	0.617938384006612	0.862745098039216	-0.341881729378914	0.999361673024387
REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_GLUCAGON_LIKE_PEPTIDE_1	RAPGEF4(1);GLP1R(1)	6	1	10	1	0.142857142857	0.0909090909091	0.617938384006612	0.862745098039216	-0.341881729378914	0.999361673024387
REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_ALPHA	CYP7A1(1);UCP1(1)	6	1	10	1	0.142857142857	0.0909090909091	0.617938384006612	0.862745098039216	-0.341881729378914	0.999361673024387
REACTOME_REPAIR_SYNTHESIS_OF_PATCH_27_30_BASES_LONG_BY_DNA_POLYMERASE	POLE2(1);POLE2(1)	6	1	10	1	0.142857142857	0.0909090909091	0.617938384006612	0.862745098039216	-0.341881729378914	0.999361673024387
REACTOME_REV_MEDIATED_NUCLEAR_EXPORT_OF_HIV1_RNA	NUP93(1);NUP155(1)	6	1	10	1	0.142857142857	0.0909090909091	0.617938384006612	0.862745098039216	-0.341881729378914	0.999361673024387
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION	POLR1A(1);KAT2B(1)	6	1	10	1	0.142857142857	0.0909090909091	0.617938384006612	0.862745098039216	-0.341881729378914	0.999361673024387
REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION	TLN1(1);FES(1)	6	1	10	1	0.142857142857	0.0909090909091	0.617938384006612	0.862745098039216	-0.341881729378914	0.999361673024387
REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE	ROCK2(1);ARHGEF12(1),SEMA4D(1)	6	1	10	1	0.142857142857	0.0909090909091	0.617938384006612	0.862745098039216	-0.341881729378914	0.999361673024387
REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING	ROCK2(1);ARHGEF12(1),SEMA4D(1)	6	1	10	1	0.142857142857	0.0909090909091	0.617938384006612	0.862745098039216	-0.341881729378914	0.999361673024387
REACTOME_SNRNP_ASSEMBLY	NUP93(1);NUP155(1)	6	1	10	1	0.142857142857	0.0909090909091	0.617938384006612	0.862745098039216	-0.341881729378914	0.999361673024387
REACTOME_STEROID_HORMONE_BIOSYNTHESIS	CYP11B1(1);STAR(1)	6	1	10	1	0.142857142857	0.0909090909091	0.617938384006612	0.862745098039216	-0.341881729378914	0.999361673024387
REACTOME_STRIATED_MUSCLE_CONTRACTION	TNNT2(1);TNNI2(1)	6	1	10	1	0.142857142857	0.0909090909091	0.617938384006612	0.862745098039216	-0.341881729378914	0.999361673024387
REACTOME_THE_ROLE_OF_NEF_IN_HIV1_REPLICATION_AND_DISEASE_PATHOGENESIS	AP1B1(1);ATP6V1H(1)	6	1	10	1	0.142857142857	0.0909090909091	0.617938384006612	0.862745098039216	-0.341881729378914	0.999361673024387
REACTOME_TOLL_LIKE_RECEPTOR_4_CASCADE	ECSIT(1);TLR10(1)	6	1	10	1	0.142857142857	0.0909090909091	0.617938384006612	0.862745098039216	-0.341881729378914	0.999361673024387
REACTOME_TOLL_LIKE_RECEPTOR_9_CASCADE	ECSIT(1);TLR10(1)	6	1	10	1	0.142857142857	0.0909090909091	0.617938384006612	0.862745098039216	-0.341881729378914	0.999361673024387
REACTOME_TRANSCRIPTION_COUPLED_NER	POLE2(1);POLE2(1)	6	1	10	1	0.142857142857	0.0909090909091	0.617938384006612	0.862745098039216	-0.341881729378914	0.999361673024387
REACTOME_TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRON_CONTAINING_TRANSCRIPT	NUP93(1);NUP155(1)	6	1	10	1	0.142857142857	0.0909090909091	0.617938384006612	0.862745098039216	-0.341881729378914	0.999361673024387
REACTOME_TRANSPORT_OF_RIBONUCLEOPROTEINS_INTO_THE_HOST_NUCLEUS	NUP93(1);NUP155(1)	6	1	10	1	0.142857142857	0.0909090909091	0.617938384006612	0.862745098039216	-0.341881729378914	0.999361673024387
REACTOME_TRANSPORT_OF_THE_SLBP_INDEPENDENT_MATURE_MRNA	NUP93(1);NUP155(1)	6	1	10	1	0.142857142857	0.0909090909091	0.617938384006612	0.862745098039216	-0.341881729378914	0.999361673024387
REACTOME_VPR_MEDIATED_NUCLEAR_IMPORT_OF_PICS	NUP93(1);NUP155(1)	6	1	10	1	0.142857142857	0.0909090909091	0.617938384006612	0.862745098039216	-0.341881729378914	0.999361673024387
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	FMO3(1),GSTA5(1),GSTM5(1);FMO1(1),GSTO1(1),UGT1A3(2)	4	3	8	3	0.428571428571	0.272727272727	0.52041658252146	0.883484162895928	-0.683763458757828	0.999361673024467
KEGG_GALACTOSE_METABOLISM	GLA(1),PGM2(1);GAA(1),PFKP(1)	5	2	9	2	0.285714285714	0.181818181818	0.574705627623365	0.862745098039216	-0.516876590704738	0.999361673024467
KEGG_GAP_JUNCTION	MAP3K2(1),PDGFRA(1);DRD1(1),TUBAL3(2)	5	2	9	2	0.285714285714	0.181818181818	0.574705627623365	0.862745098039216	-0.516876590704738	0.999361673024467
KEGG_GLYCEROLIPID_METABOLISM	CEL(1),GLA(1),PNLIPRP2(1);AGPAT9(1),MOGAT3(1),PNLIP(1)	4	3	8	3	0.428571428571	0.272727272727	0.52041658252146	0.883484162895928	-0.683763458757828	0.999361673024467
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	LDHA(1),PGM2(1);ADPGK(1),GALM(1),PFKP(1),PGK2(1)	5	2	9	2	0.285714285714	0.181818181818	0.574705627623365	0.862745098039216	-0.516876590704738	0.999361673024467
KEGG_GNRH_SIGNALING_PATHWAY	MAP3K2(1),PTK2B(1);PLA2G6(1),PTK2B(1)	5	2	9	2	0.285714285714	0.181818181818	0.574705627623365	0.862745098039216	-0.516876590704738	0.999361673024467
KEGG_HEDGEHOG_SIGNALING_PATHWAY	BMP6(1),IHH(1);WNT2B(2)	5	2	9	2	0.285714285714	0.181818181818	0.574705627623365	0.862745098039216	-0.516876590704738	0.999361673024467
KEGG_HEMATOPOIETIC_CELL_LINEAGE	CD1C(1),GP1BA(1);ITGA4(2)	5	2	9	2	0.285714285714	0.181818181818	0.574705627623365	0.862745098039216	-0.516876590704738	0.999361673024467
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	CASP5(1),NLRC4(1),SUGT1(1);CARD6(1),NOD1(1),SUGT1(1)	4	3	8	3	0.428571428571	0.272727272727	0.52041658252146	0.883484162895928	-0.683763458757828	0.999361673024467
KEGG_PURINE_METABOLISM	ENTPD8(1),GMPS(1),NME7(1),PGM2(1),PNPT1(1),POLE2(1),POLR1A(1);ENTPD4(1),ENTPD6(1),NME7(1),NT5C2(1),NT5C3(2),NT5M(1),PAPSS1(1),POLE2(1)	1	6	3	8	0.857142857143	0.727272727273	0.463715905637184	0.892156862745098	-0.646095738380922	0.999361673024467
KEGG_RNA_TRANSPORT	NUP93(1),PABPC3(1),THOC5(1);EIF3A(1),EIF4G3(1),NUP155(1),THOC5(1)	4	3	8	3	0.428571428571	0.272727272727	0.52041658252146	0.883484162895928	-0.683763458757828	0.999361673024467
KEGG_SPHINGOLIPID_METABOLISM	ACER1(1),DEGS1(1),GLA(1),NEU3(1);SGPP2(1),SPHK1(1)	5	2	9	2	0.285714285714	0.181818181818	0.574705627623365	0.862745098039216	-0.516876590704738	0.999361673024467
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	CDC27(1),MDM2(1),UBE3B(1);MDM2(3)	4	3	8	3	0.428571428571	0.272727272727	0.52041658252146	0.883484162895928	-0.683763458757828	0.999361673024467
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	SLC6A12(2),SLC7A3(1);SLC7A3(3)	4	3	8	3	0.428571428571	0.272727272727	0.52041658252146	0.883484162895928	-0.683763458757828	0.999361673024467
REACTOME_DIABETES_PATHWAYS	ATF6(1),IGFBP2(1),PDHX(1),RAPGEF4(1),RPN1(2),SEC11C(1),SRP14(1),SRP68(1),UQCRC1(1);ADRA2C(1),BCHE(1),GLP1R(1),IDH3A(2),IGFBP2(1),NDUFA6(1),NDUFV1(1),PFKP(1),RPL7(2),RPS16(1),SUCLG2(1)	1	6	3	8	0.857142857143	0.727272727273	0.463715905637184	0.892156862745098	-0.646095738380922	0.999361673024467
REACTOME_DOWN_STREAM_SIGNAL_TRANSDUCTION	PDGFRA(1),RASA1(1),STAT5A(1);PIK3CA(2)	5	2	9	2	0.285714285714	0.181818181818	0.574705627623365	0.862745098039216	-0.516876590704738	0.999361673024467
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK	PRKAG3(1),RPTOR(1);RPTOR(2)	5	2	9	2	0.285714285714	0.181818181818	0.574705627623365	0.862745098039216	-0.516876590704738	0.999361673024467
REACTOME_MRNA_SPLICING	CLP1(1),DHX9(1);CLP1(1),HNRNPR(1)	5	2	9	2	0.285714285714	0.181818181818	0.574705627623365	0.862745098039216	-0.516876590704738	0.999361673024467
REACTOME_MTOR_SIGNALLING	PRKAG3(1),RPTOR(1);MTOR(1),RPTOR(2)	5	2	9	2	0.285714285714	0.181818181818	0.574705627623365	0.862745098039216	-0.516876590704738	0.999361673024467
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	NR1H4(1),NR2F6(1);NR0B1(1),NR1D2(1)	5	2	9	2	0.285714285714	0.181818181818	0.574705627623365	0.862745098039216	-0.516876590704738	0.999361673024467
REACTOME_PHASE_II_CONJUGATION	GSTA5(1),GSTM5(1);GSTO1(1),UGT1A3(2)	5	2	9	2	0.285714285714	0.181818181818	0.574705627623365	0.862745098039216	-0.516876590704738	0.999361673024467
REACTOME_PLATELET_DEGRANULATION	GP1BA(1),TLN1(1);FGB(1),LAMP2(1),SERPINF2(1),TGFB2(1)	5	2	9	2	0.285714285714	0.181818181818	0.574705627623365	0.862745098039216	-0.516876590704738	0.999361673024467
REACTOME_PYRUVATE_METABOLISM_AND_TCA_CYCLE	LDHA(1),PDHX(1),SLC16A8(1);IDH3A(2),SUCLG2(1)	4	3	8	3	0.428571428571	0.272727272727	0.52041658252146	0.883484162895928	-0.683763458757828	0.999361673024467
REACTOME_REGULATION_OF_AMPK_ACTIVITY_VIA_LKB1	PRKAG3(1),RPTOR(1);RPTOR(2)	5	2	9	2	0.285714285714	0.181818181818	0.574705627623365	0.862745098039216	-0.516876590704738	0.999361673024467
REACTOME_SIGNALING_BY_BMP	SMAD6(1),SMAD7(1);SMAD7(2)	5	2	9	2	0.285714285714	0.181818181818	0.574705627623365	0.862745098039216	-0.516876590704738	0.999361673024467
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	RHCG(1),SLC12A7(1),SLC16A8(1),SLC1A3(1),SLC39A3(1),SLC39A4(2),SLC6A12(2),SLC7A3(1);SLC15A4(2),SLC1A3(1),SLC26A2(4),SLC2A11(1),SLC2A3(1),SLC2A4(1),SLC5A7(1),SLC7A3(3),SLC9A6(1)	1	6	3	8	0.857142857143	0.727272727273	0.463715905637184	0.892156862745098	-0.646095738380922	0.999361673024467
REACTOME_S_PHASE	POLE2(1),PSMB4(1),PSMD1(1);DNA2(1),POLE2(1)	5	2	9	2	0.285714285714	0.181818181818	0.574705627623365	0.862745098039216	-0.516876590704738	0.999361673024467
REACTOME_STABILIZATION_OF_P53	MDM2(1),PSMB4(1),PSMD1(1);MDM2(3)	4	3	8	3	0.428571428571	0.272727272727	0.52041658252146	0.883484162895928	-0.683763458757828	0.999361673024467
REACTOME_SYNTHESIS_OF_DNA	POLE2(1),PSMB4(1),PSMD1(1);DNA2(1),POLE2(1)	5	2	9	2	0.285714285714	0.181818181818	0.574705627623365	0.862745098039216	-0.516876590704738	0.999361673024467
WNT_SIGNALING	CTBP2(1),KREMEN1(1);DAAM1(2),WNT2B(2)	5	2	9	2	0.285714285714	0.181818181818	0.574705627623365	0.862745098039216	-0.516876590704738	0.999361673024467
BIOCARTA_CHEMICAL_PATHWAY	CASP3(1),TLN1(1);PARP1(1)	5	2	10	1	0.285714285714	0.0909090909091	0.271558847622477	0.957107843137255	-1.08112495523467	0.999999542018857
BIOCARTA_EGF_PATHWAY	RASA1(1),STAT4(1),STAT5A(1);PIK3CA(2)	4	3	9	2	0.428571428571	0.181818181818	0.318953848709302	0.952614379084967	-1.13943042714406	0.999999542018857
BIOCARTA_INTEGRIN_PATHWAY	TLN1(1),ZYX(1);CAPN1(1)	5	2	10	1	0.285714285714	0.0909090909091	0.271558847622477	0.957107843137255	-1.08112495523467	0.999999542018857
BIOCARTA_PDGF_PATHWAY	PDGFRA(1),RASA1(1),STAT4(1),STAT5A(1);PIK3CA(2)	4	3	9	2	0.428571428571	0.181818181818	0.318953848709302	0.952614379084967	-1.13943042714406	0.999999542018857
KEGG_BILE_SECRETION	AQP8(1),CYP7A1(1),EPHX1(1),NR1H4(1);SCARB1(2)	4	3	9	2	0.428571428571	0.181818181818	0.318953848709302	0.952614379084967	-1.13943042714406	0.999999542018857
KEGG_CALCIUM_SIGNALING_PATHWAY	ADRA1B(1),AVPR1B(1),CCKAR(1),PDGFRA(1),PTGER1(1),PTK2B(1),VDAC3(1);ADORA2B(1),ADRA1B(2),AGTR1(1),DRD1(1),PTK2B(1),SPHK1(1)	1	6	4	7	0.857142857143	0.636363636364	0.311001010276731	0.946078431372549	-1.01949038218153	0.999999542018857
KEGG_CARDIAC_MUSCLE_CONTRACTION	TNNT2(1),UQCRC1(1);SLC9A6(1)	5	2	10	1	0.285714285714	0.0909090909091	0.271558847622477	0.957107843137255	-1.08112495523467	0.999999542018857
KEGG_GLUTATHIONE_METABOLISM	GSTA5(1),GSTM5(1);GSTO1(1)	5	2	10	1	0.285714285714	0.0909090909091	0.271558847622477	0.957107843137255	-1.08112495523467	0.999999542018857
KEGG_HUNTINGTONS_DISEASE	CASP3(1),SP1(1),UQCRC1(1),VDAC3(1);NDUFA6(1),NDUFV1(1),UCP1(1)	4	3	9	2	0.428571428571	0.181818181818	0.318953848709302	0.952614379084967	-1.13943042714406	0.999999542018857
KEGG_MUCIN_TYPE_O_GLYCAN_BIOSYNTHESIS	GALNTL2(1),ST6GALNAC1(1);GALNT3(1)	5	2	10	1	0.285714285714	0.0909090909091	0.271558847622477	0.957107843137255	-1.08112495523467	0.999999542018857
KEGG_PYRUVATE_METABOLISM	GRHPR(1),LDHA(1);ACYP2(1)	5	2	10	1	0.285714285714	0.0909090909091	0.271558847622477	0.957107843137255	-1.08112495523467	0.999999542018857
KEGG_RNA_DEGRADATION	EXOSC10(1),PABPC3(1),PATL1(1),PNPT1(1);EXOSC9(1)	5	2	10	1	0.285714285714	0.0909090909091	0.271558847622477	0.957107843137255	-1.08112495523467	0.999999542018857
REACTOME_APOPTOSIS	CASP3(1),HIST1H1C(1),MST4(1),PSMB4(1),PSMD1(1),TRAF2(1);LMNB1(1),TRAF2(3)	3	4	7	4	0.571428571429	0.363636363636	0.45000195000951	0.911764705882353	-0.864899964187737	0.999999542018857
REACTOME_APOPTOTIC_EXECUTION_PHASE	CASP3(1),HIST1H1C(1),MST4(1);LMNB1(1)	5	2	10	1	0.285714285714	0.0909090909091	0.271558847622477	0.957107843137255	-1.08112495523467	0.999999542018857
REACTOME_CDC20_PHOSPHO_APC_MEDIATED_DEGRADATION_OF_CYCLIN_A	CDC27(1),PSMB4(1),PSMD1(1);BUB1B(2)	4	3	9	2	0.428571428571	0.181818181818	0.318953848709302	0.952614379084967	-1.13943042714406	0.999999542018857
REACTOME_CELL_CYCLE_CHECKPOINTS	CDC27(1),CDC7(1),MDM2(1),PSMB4(1),PSMD1(1);BUB1B(2),HUS1(3),MDM2(3)	2	5	6	5	0.714285714286	0.454545454545	0.354773976097962	0.943438914027149	-1.08112495523467	0.999999542018857
REACTOME_GAP_JUNCTION_ASSEMBLY	GJB7(1),GJD3(1);GJA10(1)	5	2	10	1	0.285714285714	0.0909090909091	0.271558847622477	0.957107843137255	-1.08112495523467	0.999999542018857
REACTOME_GLUTATHIONE_CONJUGATION	GSTA5(1),GSTM5(1);GSTO1(1)	5	2	10	1	0.285714285714	0.0909090909091	0.271558847622477	0.957107843137255	-1.08112495523467	0.999999542018857
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	AP1B1(1),NUP93(1),PSMB4(1),PSMD1(1);ATP6V1H(1),CCNT1(2),NUP155(1)	3	4	7	4	0.571428571429	0.363636363636	0.45000195000951	0.911764705882353	-0.864899964187737	0.999999542018857
REACTOME_INTRINSIC_PATHWAY	GP1BA(1),KLKB1(1);KLKB1(1)	5	2	10	1	0.285714285714	0.0909090909091	0.271558847622477	0.957107843137255	-1.08112495523467	0.999999542018857
REACTOME_MITOTIC_M_M_G1_PHASES	KIF20A(1),KIF2C(1),PSMB4(1),PSMD1(1),RCC2(1);BUB1B(2),CENPI(1),CLIP1(1)	3	4	7	4	0.571428571429	0.363636363636	0.45000195000951	0.911764705882353	-0.864899964187737	0.999999542018857
REACTOME_MUSCLE_CONTRACTION	TLN1(1),TNNT2(1);TNNI2(1)	5	2	10	1	0.285714285714	0.0909090909091	0.271558847622477	0.957107843137255	-1.08112495523467	0.999999542018857
REACTOME_REGULATION_OF_APC_ACTIVATORS_BETWEEN_G1_S_AND_EARLY_ANAPHASE	CDC27(1),PSMB4(1),PSMD1(1);BUB1B(2)	4	3	9	2	0.428571428571	0.181818181818	0.318953848709302	0.952614379084967	-1.13943042714406	0.999999542018857
ST_JNK_MAPK_PATHWAY	MAP3K2(1),MAP3K9(1);MAP3K9(1)	5	2	10	1	0.285714285714	0.0909090909091	0.271558847622477	0.957107843137255	-1.08112495523467	0.999999542018857
Taube_EMT	CORO1A(1),ERMP1(1),IGFBP2(1),LEPREL1(1),RHOD(1),STAC(1),ZCCHC24(1);CYBRD1(1),CYP27B1(1),IGFBP2(1),LEPREL1(2),PMP22(1),ST14(2)	2	5	6	5	0.714285714286	0.454545454545	0.354773976097962	0.943438914027149	-1.08112495523467	0.999999542018857
BIOCARTA_AKAP95_PATHWAY	NCAPD2(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
BIOCARTA_AKAPCENTROSOME_PATHWAY	PKN1(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
BIOCARTA_ARAP_PATHWAY	KDELR3(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
BIOCARTA_CALCINEURIN_PATHWAY	SP1(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
BIOCARTA_CBL_PATHWAY	PDGFRA(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
BIOCARTA_CCR3_PATHWAY	ROCK2(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
BIOCARTA_CHREBP2_PATHWAY	PRKAG3(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
BIOCARTA_DNAFRAGMENT_PATHWAY	CASP3(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
BIOCARTA_ETC_PATHWAY	UQCRC1(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
BIOCARTA_ETS_PATHWAY	RBL2(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
BIOCARTA_GABA_PATHWAY	GABRA3(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
BIOCARTA_HIF_PATHWAY	LDHA(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
BIOCARTA_HSP27_PATHWAY	CASP3(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
BIOCARTA_IL2_PATHWAY	STAT5A(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
BIOCARTA_IL6_PATHWAY	IL6ST(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
BIOCARTA_MITOCHONDRIA_PATHWAY	CASP3(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
BIOCARTA_NDKDYNAMIN_PATHWAY	EPN1(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
BIOCARTA_NUCLEARRS_PATHWAY	NR1H4(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
BIOCARTA_PARKIN_PATHWAY	GPR37(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
BIOCARTA_PITX2_PATHWAY	TRRAP(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
BIOCARTA_PLCE_PATHWAY	PTGER1(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
BIOCARTA_RHO_PATHWAY	TLN1(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
BIOCARTA_SARS_PATHWAY	LDHA(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
BIOCARTA_SPRY_PATHWAY	RASA1(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
KEGG_AFRICAN_TRYPANOSOMIASIS	APOL1(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
KEGG_FATTY_ACID_BIOSYNTHESIS	OLAH(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
KEGG_GASTRIC_ACID_SECRETION	KCNK10(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	GLA(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
KEGG_HISTIDINE_METABOLISM	ACY3(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
KEGG_NON_HOMOLOGOUS_END_JOINING	XRCC4(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
KEGG_OTHER_GLYCAN_DEGRADATION	NEU3(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	CYP7A1(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
KEGG_RNA_POLYMERASE	POLR1A(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
KEGG_SULFUR_RELAY_SYSTEM	NFS1(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
KEGG_TASTE_TRANSDUCTION	TAS2R41(1),TAS2R60(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
KEGG_THIAMINE_METABOLISM	NFS1(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
REACTOME_ACTIVATED_AMPK_STIMULATES_FATTY_ACID_OXIDATION_IN_MUSCLE	PRKAG3(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
